gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s),delta_x,delta_y,delta_z,delta_vx,delta_vy,delta_vz
-2.705129426543956622e+06,4.688705219640330411e+06,3.360435908908054233e+06,1.028563374991108281e+00,1.220266071981077338e-01,3.110670154066898577e-02,1.246648620348423719e+00,-8.085256503894925117e+00,-7.059098663739860058e-01,9.100032907119293135e-02,2.224368898991191390e-02,9.413800544977446449e-02
-2.705120977770973463e+06,4.688709719261316583e+06,3.360426615199572407e+06,9.961605072959467400e-01,9.083732018449476586e-02,3.282050749198813649e-02,8.448772983159869909e+00,4.499620986171066761e+00,-9.293708481825888157e+00,-3.240286769516154131e-02,-3.118928701361296796e-02,1.713805951319150728e-03
-2.705112991399622057e+06,4.688710123607955873e+06,3.360434724103227258e+06,1.004603149194473133e+00,-1.654696052074171655e-02,-6.047094732753822283e-03,7.986371351405978203e+00,4.043466392904520035e-01,8.108903654851019382e+00,8.442641898526392907e-03,-1.073842807052364789e-01,-3.886760222474196225e-02
-2.705127296412928030e+06,4.688708634610364214e+06,3.360434695531636011e+06,9.343018188853799977e-01,-4.204440528743189076e-02,-3.925926206550426484e-02,-1.430501330597326159e+01,-1.488997591659426689e+00,-2.857159124687314034e-02,-7.030133030909313518e-02,-2.549744476669017421e-02,-3.321216733275043909e-02
-2.705129888634695206e+06,4.688701678469599225e+06,3.360435075722469017e+06,9.844425215894836434e-01,5.819949984992152381e-02,3.040619884616115390e-02,-2.592221767175942659e+00,-6.956140764988958836e+00,3.801908330060541630e-01,5.014070270410364571e-02,1.002439051373534146e-01,6.966546091166542221e-02
-2.705122253934385721e+06,4.688717879447417334e+06,3.360427720044421498e+06,9.813062368128666613e-01,-2.260036758696685327e-02,-1.834470131963974321e-02,7.634700309485197067e+00,1.620097781810909510e+01,-7.355678047519177198e+00,-3.136284776616982128e-03,-8.079986743688838402e-02,-4.875090016580090058e-02
-2.705129640769268852e+06,4.688715635138732381e+06,3.360440999755909666e+06,1.009655274014817694e+00,-7.622640577978174840e-03,-5.444720644402563543e-03,-7.386834883131086826e+00,-2.244308684952557087e+00,1.327971148816868663e+01,2.834903720195103283e-02,1.497772700898867757e-02,1.289998067523718053e-02
-2.705123167382065207e+06,4.688710020364453085e+06,3.360440737010061741e+06,1.019665850365724991e+00,3.247030115481133045e-02,-3.995835909012641213e-02,6.473387203644961119e+00,-5.614774279296398163e+00,-2.627458479255437851e-01,1.001057635090729647e-02,4.009294173278950268e-02,-3.451363844572384598e-02
-2.705117047177017666e+06,4.688701432694122195e+06,3.360430811984901782e+06,9.339174968450290049e-01,-7.624239157193798445e-03,7.886957209700859103e-03,6.120205047540366650e+00,-8.587670330889523029e+00,-9.925025159958750010e+00,-8.574835352069598571e-02,-4.009454031200512802e-02,4.784531629982727297e-02
-2.705117906323090661e+06,4.688713459328893572e+06,3.360425176386306994e+06,1.030771304142170219e+00,-1.646399195917637170e-01,-5.602016788088026505e-04,-8.591460729949176311e-01,1.202663477137684822e+01,-5.635598594788461924e+00,9.685380729714121451e-02,-1.570156804345699264e-01,-8.447158888509661429e-03
-2.705123993625157047e+06,4.688713530887689441e+06,3.360435847168050706e+06,9.864254576441318090e-01,7.442174337961784958e-02,3.674401661863137963e-02,-6.087302066385746002e+00,7.155879586935043335e-02,1.067078174371272326e+01,-4.434584649803841039e-02,2.390616629713815666e-01,3.730421829744018369e-02
-2.705119823053595144e+06,4.688715249192757532e+06,3.360434611803134903e+06,9.829968061503987498e-01,3.098529521193399416e-02,6.395579610956065447e-03,4.170571561902761459e+00,1.718305068090558052e+00,-1.235364915803074837e+00,-3.428651493733059219e-03,-4.343644816768385541e-02,-3.034843700767531419e-02
-2.705123749200143386e+06,4.688717108790800907e+06,3.360435685237511527e+06,8.993982980305099684e-01,-2.478379852786318990e-02,-3.004537910068582132e-02,-3.926146548241376877e+00,1.859598043374717236e+00,1.073434376623481512e+00,-8.359850811988878139e-02,-5.576909373979718754e-02,-3.644095871164188677e-02
-2.705112890909840818e+06,4.688709104655858129e+06,3.360428200615176000e+06,1.000743097291035166e+00,2.717637422174485132e-02,-4.457358622701888123e-02,1.085829030256718397e+01,-8.004134942777454853e+00,-7.484622335527092218e+00,1.013447992605251979e-01,5.196017274960804122e-02,-1.452820712633305991e-02
-2.705118724276934750e+06,4.688707966099171899e+06,3.360434520991796162e+06,9.508200476310423310e-01,3.002781279768249392e-02,1.813510554746543615e-02,-5.833367093931883574e+00,-1.138556686230003834e+00,6.320376620162278414e+00,-4.992304965999283528e-02,2.851438575937642605e-03,6.270869177448432086e-02
-2.705117429232133552e+06,4.688707582733839750e+06,3.360430554500425700e+06,9.278292282521516388e-01,-2.887954196470469692e-01,3.858557902239459492e-02,1.295044801197946072e+00,-3.833653321489691734e-01,-3.966491370461881161e+00,-2.299081937889069227e-02,-3.188232324447294874e-01,2.045047347492915876e-02
-2.705117866111641750e+06,4.688712244499205612e+06,3.360441885663300753e+06,6.846621433327249040e-01,-6.394462370252651517e-01,2.303600466351128639e-02,-4.368795081973075867e-01,4.661765365861356258e+00,1.133116287505254149e+01,-2.431670849194267348e-01,-3.506508173782181825e-01,-1.554957435888330852e-02
-2.705103705429674592e+06,4.688705158136123791e+06,3.360431191052981652e+06,3.453615103279371601e-01,-9.151986546353301222e-01,1.260983311213760907e-02,1.416068196715787053e+01,-7.086363081820309162e+00,-1.069461031910032034e+01,-3.393006330047877439e-01,-2.757524176100649704e-01,-1.042617155137367732e-02
-2.705109851570481900e+06,4.688717744471037760e+06,3.360428165771104395e+06,2.528500551411307362e-01,-9.018454707652441282e-01,-1.142083734609418422e-01,-6.146140807308256626e+00,1.258633491396903992e+01,-3.025281877256929874e+00,-9.251145518680642388e-02,1.335318387008599395e-02,-1.268182065730794617e-01
-2.705118968551846221e+06,4.688711819271135144e+06,3.360423881566850934e+06,1.674259740289507081e-01,-9.871002208502845932e-01,-1.523131284782605968e-02,-9.116981364320963621e+00,-5.925199902616441250e+00,-4.284204253461211920e+00,-8.542408111218002809e-02,-8.525475008504046492e-02,9.897706061311578596e-02
-2.705115258636075072e+06,4.688703978814482689e+06,3.360433397343887947e+06,7.265475028549675529e-02,-9.700799098126637876e-01,-2.978783448336358441e-02,3.709915771149098873e+00,-7.840456652455031872e+00,9.515777037013322115e+00,-9.477122374345395284e-02,1.702031103762080555e-02,-1.455652163553752473e-02
-2.705121726120938547e+06,4.688708513784145005e+06,3.360436775193445850e+06,8.111924261871858444e-02,-1.032585228671796029e+00,-2.519452671104563390e-02,-6.467484863474965096e+00,4.534969662316143513e+00,3.377849557902663946e+00,8.464492333221829146e-03,-6.250531885913224173e-02,4.593307772317950510e-03
-2.705111789542212151e+06,4.688704264281298034e+06,3.360430330670031253e+06,1.966586346022776433e-01,-1.046163011911917184e+00,-1.379201347363861324e-02,9.936578726395964622e+00,-4.249502846971154213e+00,-6.444523414596915245e+00,1.155393919835590588e-01,-1.357778324012115512e-02,1.140251323740702066e-02
-2.705109278308005538e+06,4.688701140000793152e+06,3.360416857625809498e+06,7.389506020245634188e-02,-9.668853559143197884e-01,3.645288116226069047e-02,2.511234206613153219e+00,-3.124280504882335663e+00,-1.347304422175511718e+01,-1.227635743998213014e-01,7.927765599759739601e-02,5.024489463589930371e-02
-2.705108061815931462e+06,4.688692309106655419e+06,3.360433325594017282e+06,3.333483589412083309e-03,-9.589692289755130661e-01,9.130126055959822406e-02,1.216492074076086283e+00,-8.830894137732684612e+00,1.646796820778399706e+01,-7.056157661304425510e-02,7.916126938806722357e-03,5.484837939733753359e-02
-2.705105810819700360e+06,4.688696197273600847e+06,3.360440991906148847e+06,8.165657134960747215e-04,-9.808665669089480232e-01,2.701775330268840758e-02,2.250996231101453304e+00,3.888166945427656174e+00,7.666312131565064192e+00,-2.516917875916008587e-03,-2.189733793343495716e-02,-6.428350725690981649e-02
-2.705109111078676768e+06,4.688696989402920008e+06,3.360430773485252634e+06,4.526730069671783263e-02,-9.960076435817680762e-01,-1.358837088856498093e-02,-3.300258976407349110e+00,7.921293191611766815e-01,-1.021842089621350169e+01,4.445073498322175964e-02,-1.514107667282005298e-02,-4.060612419125338851e-02
-2.705112676944782492e+06,4.688709663107438944e+06,3.360429407259296626e+06,5.949513294302416662e-03,-9.310125356492963133e-01,1.367324892834002881e-02,-3.565866105724126101e+00,1.267370451893657446e+01,-1.366225956007838249e+00,-3.931778740241541337e-02,6.499510793247176288e-02,2.726161981690500974e-02
-2.705116262488686480e+06,4.688694193060442805e+06,3.360426110248513985e+06,7.140586145663235795e-02,-9.313041383376412519e-01,-8.289783455961396985e-02,-3.585543903987854719e+00,-1.547004699613898993e+01,-3.297010782640427351e+00,6.545634816232993869e-02,-2.916026883449385210e-04,-9.657108348795399866e-02
-2.705109633067539893e+06,4.688696088277452625e+06,3.360424851100467145e+06,2.794993915395853346e-02,-9.538771910323430303e-01,-3.308650731354025737e-02,6.629421146586537361e+00,1.895217009820044041e+00,-1.259148046839982271e+00,-4.345592230267382450e-02,-2.257305269470177844e-02,4.981132724607371248e-02
-2.705109980587646365e+06,4.688691234905200079e+06,3.360431636024795938e+06,-1.489280342356556763e-01,-1.053975518161152980e+00,6.180682703292778024e-02,-3.475201064720749855e-01,-4.853372252546250820e+00,6.784924328792840242e+00,-1.768779733896141959e-01,-1.000983271288099496e-01,9.489333434646804455e-02
-2.705108349619649351e+06,4.688697666848950088e+06,3.360437000203116797e+06,5.973840177517597549e-02,-1.021788154550206329e+00,-1.302414707030394997e-02,1.630967997014522552e+00,6.431943750008940697e+00,5.364178320858627558e+00,2.086664360108316518e-01,3.218736361094665099e-02,-7.483097410323172327e-02
-2.705117185643136501e+06,4.688701910596676171e+06,3.360434181568715256e+06,-3.811637125798598286e-02,-9.960203633234947507e-01,5.050400330177613750e-02,-8.836023487150669098e+00,4.243747726082801819e+00,-2.818634401541203260e+00,-9.785477303316195141e-02,2.576779122671157829e-02,6.352815037208009441e-02
-2.705116409518326167e+06,4.688699670592243783e+06,3.360435209100601729e+06,-3.085347325664623830e-02,-1.106879846182387883e+00,7.973327866435445110e-02,7.761248103342950344e-01,-2.240004432387650013e+00,1.027531886473298073e+00,7.262898001339744558e-03,-1.108594828588931325e-01,2.922927536257831360e-02
-2.705112622603973839e+06,4.688688715243675746e+06,3.360426236686258577e+06,-5.293751553489711020e-02,-9.805426240614666389e-01,8.142788299256594961e-03,3.786914352327585220e+00,-1.095534856803715229e+01,-8.972414343152195215e+00,-2.208404227825087190e-02,1.263372221209212443e-01,-7.159049036509786135e-02
-2.705113390496693552e+06,4.688690196126393974e+06,3.360433331465809606e+06,-4.614140995239080639e-02,-9.574450770339167915e-01,-6.000030579100711775e-02,-7.678927197121083736e-01,1.480882718227803707e+00,7.094779551029205322e+00,6.796105582506303810e-03,2.309754702754984734e-02,-6.814309409026371445e-02
-2.705106073297064286e+06,4.688687776586623862e+06,3.360437767349986359e+06,-2.812354873913362752e-02,-9.701464522391107792e-01,-9.576164840416966778e-03,7.317199629265815020e+00,-2.419539770111441612e+00,4.435884176753461361e+00,1.801786121325717888e-02,-1.270137520519398766e-02,5.042414095059015444e-02
-2.705115284248582553e+06,4.688687311016117223e+06,3.360436785348969977e+06,6.878506118022972848e-02,-9.544708480064482137e-01,4.545940349977754813e-02,-9.210951518267393112e+00,-4.655705066397786140e-01,-9.820010163821280003e-01,9.690860991936335600e-02,1.567560423266256553e-02,5.503556834019451838e-02
-2.705115708332925569e+06,4.688689990189481527e+06,3.360419514563349541e+06,2.408055043362349323e-01,-9.175201990290291487e-01,4.090190417969614273e-02,-4.240843430161476135e-01,2.679173364304006100e+00,-1.727078562043607235e+01,1.720204431560052039e-01,3.695064897741906496e-02,-4.557499320081405403e-03
-2.705115594607929233e+06,4.688688547639753670e+06,3.360432422030705027e+06,7.931224521297182140e-01,-6.879549835319416218e-01,-1.279759655047019509e-02,1.137249963358044624e-01,-1.442549727857112885e+00,1.290746735548600554e+01,5.523169477934832816e-01,2.295652154970875269e-01,-5.369950073016634129e-02
-2.705113712224706542e+06,4.688685768311101943e+06,3.360437963537619915e+06,9.205726454217985077e-01,-4.718328951586131526e-01,1.055054375392725091e-01,1.882383222691714764e+00,-2.779328651726245880e+00,5.541506914887577295e+00,1.274501932920802938e-01,2.161220883733284692e-01,1.183030340897427007e-01
-2.705108794319718145e+06,4.688689347713859752e+06,3.360431274599972647e+06,9.860050943171678739e-01,-2.202947471539993263e-01,-2.458633578497496780e-02,4.917904988396912813e+00,3.579402757808566093e+00,-6.688937647268176079e+00,6.543244889536936615e-02,2.515381480046138263e-01,-1.300917733242474839e-01
-2.705111055498807691e+06,4.688682823696318083e+06,3.360428214996713679e+06,1.125026304371048447e+00,-2.722912834562681850e-01,-6.758736963480042881e-02,-2.261179089546203613e+00,-6.524017541669309139e+00,-3.059603258967399597e+00,1.390212100538805728e-01,-5.199653630226885870e-02,-4.300103384982546101e-02
-2.705110921857898589e+06,4.688687006613340229e+06,3.360430133482350968e+06,1.038177920714653313e+00,-1.833095618136987570e-01,-6.739975077383025814e-02,1.336409091018140316e-01,4.182917022146284580e+00,1.918485637288540602e+00,-8.684838365639513391e-02,8.898172164256942795e-02,1.876188609701706644e-04
-2.705110003546833061e+06,4.688686675805813633e+06,3.360441911929496098e+06,9.910098878520436916e-01,-7.021375542972566053e-02,3.817755636437353967e-02,9.183110655285418034e-01,-3.308075265958905220e-01,1.177844714513048530e+01,-4.716803286260962125e-02,1.130958063839730965e-01,1.055773071382037909e-01
-2.705103617295448668e+06,4.688687202900913544e+06,3.360416266544364393e+06,9.994862448131932586e-01,-4.600355449244965256e-02,-4.875787237550086722e-02,6.386251384392380714e+00,5.270950999110937119e-01,-2.564538513170555234e+01,8.476356961149567049e-03,2.421020093727600797e-02,-8.693542873987440689e-02
-2.705102581858545076e+06,4.688676131363097578e+06,3.360420084903019015e+06,9.507235565916187792e-01,-3.652046436193201462e-02,6.354334982187791192e-02,1.035436903592199087e+00,-1.107153781596571207e+01,3.818358654621988535e+00,-4.876268822157447946e-02,9.483090130517637939e-03,1.123012221973787861e-01
-2.705113159706022590e+06,4.688688707500340417e+06,3.360422011049038731e+06,1.019658065511160228e+00,7.126638488009237431e-03,-9.226167801176576866e-02,-1.057784747751429677e+01,1.257613724283874035e+01,1.926146019715815783e+00,6.893450891954144844e-02,4.364710284994124945e-02,-1.558050278336436945e-01
-2.705106984230324626e+06,4.688690265589956194e+06,3.360428360160753597e+06,9.022690493467636630e-01,1.007626971598302688e-02,-4.544210209849715992e-02,6.175475697964429855e+00,1.558089615777134895e+00,6.349111714866012335e+00,-1.173890161643965646e-01,2.949631227973789453e-03,4.681957591326860874e-02
-2.705105923593806569e+06,4.688685502957540564e+06,3.360432828143940307e+06,9.649279229616345432e-01,2.622577423319147338e-02,-1.925011464804594202e-02,1.060636518057435751e+00,-4.762632415629923344e+00,4.467983186710625887e+00,6.265887361487088025e-02,1.614950451720844476e-02,2.619198745045121790e-02
-2.705103912100502290e+06,4.688682025809057988e+06,3.360435020933234133e+06,1.021936385686680993e+00,-9.485007607811619945e-02,-3.371359001502837599e-02,2.011493304278701544e+00,-3.477148482576012611e+00,2.192789293825626373e+00,5.700846272504644929e-02,-1.210758503113076728e-01,-1.446347536698243397e-02
-2.705099560064376332e+06,4.688684855483928695e+06,3.360423834798800293e+06,9.743360390354764977e-01,7.050607286215139491e-02,-1.778293748774136028e-03,4.352036125957965851e+00,2.829674870707094669e+00,-1.118613443383947015e+01,-4.760034665120449482e-02,1.653561489402675944e-01,3.193529626625424278e-02
-2.705091861225960776e+06,4.688690592716035433e+06,3.360434862910209689e+06,1.096335976823680225e+00,5.517858090170141803e-03,-5.881741191182449438e-03,7.698838415555655956e+00,5.737232106737792492e+00,1.102811140939593315e+01,1.219999377882037273e-01,-6.498821477198125918e-02,-4.103447442408313627e-03
-2.705097237291055731e+06,4.688678080837418325e+06,3.360433846785328351e+06,1.066864648944723770e+00,1.182546529016212898e-02,-7.059221162757188528e-02,-5.376065094955265522e+00,-1.251187861710786819e+01,-1.016124881338328123e+00,-2.947132787895645478e-02,6.307607199991987178e-03,-6.471047043638943064e-02
-2.705094923695457634e+06,4.688676665504262783e+06,3.360425756009425037e+06,1.003859497516945254e+00,4.587058180878766933e-02,3.852231957914444699e-02,2.313595598097890615e+00,-1.415333155542612076e+00,-8.090775903314352036e+00,-6.300515142777851629e-02,3.404511651862553862e-02,1.091145312067163253e-01
